gene,cancer_type,stroma,cancer,normal,ccle_m,entrezgene,ReconGeneName
ABCB1,PRAD,3.26746554160641,0.773887169132863,2.09245364768568,0.0390748533746949,5243,5243.1
ABCB1,PAAD,3.26839588541258,1.49648457338573,3.02062326846173,0.0589651435873421,5243,5243.1
ABCB1,CESC,2.19004270966982,0.0870046096387267,3.74280166231597,0.530433734084499,5243,5243.1
ABCB1,ESCA,2.29909728659932,0,1.23795413567187,0.0664956230957695,5243,5243.1
ABCB1,HNSC,1.44686272897905,0.114743987086467,1.17898021350104,0.156575179345527,5243,5243.1
ABCB1,OV,1.21945559784973,0.372940549356729,1.9304364224646,0.19075418605994,5243,5243.1
ABCB1,CRC,2.95798052598818,3.43055837326716,4.98080336810438,2.35593484645768,5243,5243.1
ABCB1,GBM,3.04892370996691,2.64572335070001,3.13391343572463,0.17515383247872,5243,5243.1
ABCB1,KIRC,3.10010645082069,3.68704233299036,5.13063405774035,3.29586347025266,5243,5243.1
ABCB1,LGG,3.762523653738,2.97827148599199,3.13391343572463,0.832784393270999,5243,5243.1
ABCB1,LUAD,1.48622577072689,0.490726977925949,1.64714268440493,0.0991387056633539,5243,5243.1
ABCB1,KIRP,4.62796561361395,6.02103330340168,5.28180835883013,0,5243,5243.1
ABCB1,LIHC,4.19321350933744,4.9419085402219,5.11667084562556,2.79391048627343,5243,5243.1
ABCB1,LUSC,1.37552671714752,0.180355472498983,1.90929905429899,0.183861019476709,5243,5243.1
ABCB11,GBM,0.0491463900146612,0.0290763205024419,0.0136046939437719,0.0117253982959299,8647,8647.1
ABCB11,BLCA,0.0534634764970418,0.0852046849680865,0.0346635161557776,0.0275345025651048,8647,8647.1
ABCB11,KIRP,0,0.0326712403454695,0,0,8647,8647.1
ABCB11,CRC,0.118107246391489,0,0.530962401049147,0.020058429497394,8647,8647.1
ABCB11,BRCA,0.0599338136867302,0.0108045882841827,0.0541713031939628,0.00962810992483553,8647,8647.1
ABCB11,OV,0.0447722972822239,0.0206221366111043,0,0.00392556150240913,8647,8647.1
ABCB11,CESC,0.0449583673879772,0.0552784569583602,0,0.0749032668361475,8647,8647.1
ABCB11,KIRC,0.00231617971983693,0.0374295865704849,0,0.00378520950977227,8647,8647.1
ABCB11,LGG,0.0277591871272384,0.0164279839576601,0.0136046939437719,0.00786934615848279,8647,8647.1
ABCB11,PAAD,0.0389057936277548,0.16456437312674,0.0258760635156245,0.0981828696666721,8647,8647.1
ABCB11,HNSC,0.0861102331428716,0.0134892381216348,0.0591668305790904,0.0980171946465441,8647,8647.1
ABCB11,SKCM,0.0479631259887133,0,0.052694999616379,0.00405942998810223,8647,8647.1
ABCB11,PRAD,0.0272348687938591,0.0230270090418641,0.01253079478641,0.0180530181497309,8647,8647.1
ABCB11,UCEC,0.028702704125565,0.0182316963350981,0,0.0027091985775414,8647,8647.1
ABCB11,LUSC,0.0670551428997429,0.0370674307100546,0.0153694313166282,0.00659479896967503,8647,8647.1
ABCB11,LIHC,1.1138777604648,3.34371505626678,4.28575418846918,0.0503520232129938,8647,8647.1
ABCB11,ESCA,0.095874894981384,0.0174801570183891,0.0431281083752389,0.0246040799574191,8647,8647.1
ABCB11,STAD,0.0808210427277896,0.0562139124317071,0.0208118364310867,0.0069285859448931,8647,8647.1
ABCB11,THCA,0.00981436321577699,0,0.0122735448963592,0.0159148437919858,8647,8647.1
ABCB11,LUAD,0.057316607887313,0.0309441587813077,0.0136046939437719,0.0193788243836541,8647,8647.1
ABCB4,BLCA,1.11932598244311,0.212671024383524,1.03849547220796,0.0572294759935623,5244,5244.1
ABCB4,BLCA,1.11932598244311,0.212671024383524,1.03849547220796,0.0572294759935623,5244,5244.3
ABCB4,BLCA,1.11932598244311,0.212671024383524,1.03849547220796,0.0572294759935623,5244,5244.2
ABCB4,ESCA,0.788639801742479,0.0888273363121036,0.421568561776019,0.0389105623925445,5244,5244.1
ABCB4,ESCA,0.788639801742479,0.0888273363121036,0.421568561776019,0.0389105623925445,5244,5244.3
ABCB4,ESCA,0.788639801742479,0.0888273363121036,0.421568561776019,0.0389105623925445,5244,5244.2
ABCB4,GBM,1.69196935209101,1.07377899167973,0.423424289224005,0.180502348156927,5244,5244.1
ABCB4,GBM,1.69196935209101,1.07377899167973,0.423424289224005,0.180502348156927,5244,5244.3
ABCB4,GBM,1.69196935209101,1.07377899167973,0.423424289224005,0.180502348156927,5244,5244.2
ABCB4,KIRP,1.63373344014889,1.47725527358604,0.568989182637577,0,5244,5244.1
ABCB4,KIRP,1.63373344014889,1.47725527358604,0.568989182637577,0,5244,5244.3
ABCB4,KIRP,1.63373344014889,1.47725527358604,0.568989182637577,0,5244,5244.2
ABCB4,THCA,0.658956337962045,0.219946944436639,0.348085794425534,0.462376402222268,5244,5244.1
ABCB4,THCA,0.658956337962045,0.219946944436639,0.348085794425534,0.462376402222268,5244,5244.3
ABCB4,THCA,0.658956337962045,0.219946944436639,0.348085794425534,0.462376402222268,5244,5244.2
ABCB4,STAD,0.743062436684808,0.308008744025393,0.337615821328514,0.0406247126490944,5244,5244.1
ABCB4,STAD,0.743062436684808,0.308008744025393,0.337615821328514,0.0406247126490944,5244,5244.3
ABCB4,STAD,0.743062436684808,0.308008744025393,0.337615821328514,0.0406247126490944,5244,5244.2
ABCB4,LUSC,0.617328403257743,0.0531017781552618,0.203711064842019,0.0423625181227491,5244,5244.1
ABCB4,LUSC,0.617328403257743,0.0531017781552618,0.203711064842019,0.0423625181227491,5244,5244.3
ABCB4,LUSC,0.617328403257743,0.0531017781552618,0.203711064842019,0.0423625181227491,5244,5244.2
ABCB4,SKCM,2.29476011875711,1.45378292320757,2.28083389813163,1.45751664534762,5244,5244.1
ABCB4,SKCM,2.29476011875711,1.45378292320757,2.28083389813163,1.45751664534762,5244,5244.3
ABCB4,SKCM,2.29476011875711,1.45378292320757,2.28083389813163,1.45751664534762,5244,5244.2
ABCB4,UCEC,1.30837640969661,0.233096067271477,0.41367553902933,0.0250172416394478,5244,5244.1
ABCB4,UCEC,1.30837640969661,0.233096067271477,0.41367553902933,0.0250172416394478,5244,5244.3
ABCB4,UCEC,1.30837640969661,0.233096067271477,0.41367553902933,0.0250172416394478,5244,5244.2
ABCB4,BRCA,1.0239694603643,0.423802758885147,0.47350994917382,0.101199292420222,5244,5244.1
ABCB4,BRCA,1.0239694603643,0.423802758885147,0.47350994917382,0.101199292420222,5244,5244.3
ABCB4,BRCA,1.0239694603643,0.423802758885147,0.47350994917382,0.101199292420222,5244,5244.2
ABCB4,CESC,0.633391361222829,0.0955920165880918,0.346966264430017,0.015347160252419,5244,5244.1
ABCB4,CESC,0.633391361222829,0.0955920165880918,0.346966264430017,0.015347160252419,5244,5244.3
ABCB4,CESC,0.633391361222829,0.0955920165880918,0.346966264430017,0.015347160252419,5244,5244.2
ABCB4,KIRC,1.79547493947675,1.03443615254259,0.458284248677186,0.0721114230967071,5244,5244.1
ABCB4,KIRC,1.79547493947675,1.03443615254259,0.458284248677186,0.0721114230967071,5244,5244.3
ABCB4,KIRC,1.79547493947675,1.03443615254259,0.458284248677186,0.0721114230967071,5244,5244.2
ABCB4,HNSC,0.792602689833337,0.0399209805048585,0.522728883701544,0.0432955257589853,5244,5244.1
ABCB4,HNSC,0.792602689833337,0.0399209805048585,0.522728883701544,0.0432955257589853,5244,5244.3
ABCB4,HNSC,0.792602689833337,0.0399209805048585,0.522728883701544,0.0432955257589853,5244,5244.2
ABCB4,CRC,0.648409135536336,0.559449782105558,0.598311804519708,0.124766206332566,5244,5244.1
ABCB4,CRC,0.648409135536336,0.559449782105558,0.598311804519708,0.124766206332566,5244,5244.3
ABCB4,CRC,0.648409135536336,0.559449782105558,0.598311804519708,0.124766206332566,5244,5244.2
ABCB4,OV,0.739255236020006,0.129970191347474,0.437420640546995,0.0412117931413527,5244,5244.1
ABCB4,OV,0.739255236020006,0.129970191347474,0.437420640546995,0.0412117931413527,5244,5244.3
ABCB4,OV,0.739255236020006,0.129970191347474,0.437420640546995,0.0412117931413527,5244,5244.2
ABCB4,LUAD,0.555564136207385,0.870613876582842,0.218482015170324,0.0262360159768328,5244,5244.1
ABCB4,LUAD,0.555564136207385,0.870613876582842,0.218482015170324,0.0262360159768328,5244,5244.3
ABCB4,LUAD,0.555564136207385,0.870613876582842,0.218482015170324,0.0262360159768328,5244,5244.2
ABCB4,LIHC,4.72105252955358,6.47374051918255,7.14468516934381,0.286039644574369,5244,5244.1
ABCB4,LIHC,4.72105252955358,6.47374051918255,7.14468516934381,0.286039644574369,5244,5244.3
ABCB4,LIHC,4.72105252955358,6.47374051918255,7.14468516934381,0.286039644574369,5244,5244.2
ABCB4,LGG,1.00717134601517,0.708791674458419,0.423424289224005,0.290109830594662,5244,5244.1
ABCB4,LGG,1.00717134601517,0.708791674458419,0.423424289224005,0.290109830594662,5244,5244.3
ABCB4,LGG,1.00717134601517,0.708791674458419,0.423424289224005,0.290109830594662,5244,5244.2
ABCB4,PAAD,1.13436927349467,0.958428194168454,0.977365563162952,0.0317154077302938,5244,5244.1
ABCB4,PAAD,1.13436927349467,0.958428194168454,0.977365563162952,0.0317154077302938,5244,5244.3
ABCB4,PAAD,1.13436927349467,0.958428194168454,0.977365563162952,0.0317154077302938,5244,5244.2
ABCB4,PRAD,0.672530666043402,0.244994225271816,0.301199400886105,0.080207930749627,5244,5244.1
ABCB4,PRAD,0.672530666043402,0.244994225271816,0.301199400886105,0.080207930749627,5244,5244.3
ABCB4,PRAD,0.672530666043402,0.244994225271816,0.301199400886105,0.080207930749627,5244,5244.2
ABCB6,CRC,2.33989330008488,4.317889719764,2.72366976396101,3.91435260782604,10058,10058.1
ABCB6,BLCA,3.60788806837466,4.56379951831565,4.41290989757464,3.48625989924786,10058,10058.1
ABCB6,LGG,3.8900901616752,5.26692322360454,4.3716584267567,4.40315866483064,10058,10058.1
ABCB6,KIRC,4.66603627310893,4.65849936539769,3.34952065800339,4.73123466292626,10058,10058.1
ABCB6,BRCA,3.30678678115014,4.14076157980401,3.49522634845444,4.62829730473584,10058,10058.1
ABCB6,PRAD,4.38488887389354,5.85979516822768,4.47834195736749,5.04746553072102,10058,10058.1
ABCB6,LIHC,4.90878292121525,6.3157799688509,5.56609625204589,5.12430581897003,10058,10058.1
ABCB6,STAD,2.18009974604311,4.43387028543314,2.97914753596171,4.08922442745913,10058,10058.1
ABCB6,ESCA,2.30211646247875,5.10814930919552,2.98508157051689,4.89541842924078,10058,10058.1
ABCB6,LUAD,3.04900009420573,5.67250349901128,2.64917002610563,4.422289420526,10058,10058.1
ABCB6,THCA,3.28124408724986,4.40136463709759,4.13758865478461,3.94253845631266,10058,10058.1
ABCB6,KIRP,4.63395043359048,4.49809376278759,3.61142256684188,0,10058,10058.1
ABCB6,GBM,3.65485857719363,4.75593114684693,4.3716584267567,4.71929173324699,10058,10058.1
ABCB6,PAAD,2.68816146551123,5.20306687112799,3.05109735162971,3.94376757018596,10058,10058.1
ABCB6,OV,3.04984977028546,3.89168027942247,5.28324667673341,4.18076725909826,10058,10058.1
ABCB6,CESC,4.0914023464528,5.35816555573022,4.33562679357621,4.93357590860904,10058,10058.1
ABCB6,LUSC,3.53494070104187,5.63299207700508,2.76220305960841,4.62870685916017,10058,10058.1
ABCB6,SKCM,3.56259266830743,5.04330487292022,4.39326902890213,5.02591209682407,10058,10058.1
ABCB6,UCEC,5.0353821272019,5.14992245249577,4.07814736293108,4.53839087916055,10058,10058.1
ABCB6,HNSC,3.52164950622373,5.45755745621965,4.26727321026729,3.95782738198588,10058,10058.1
ABCC1,KIRP,3.60530313355168,3.13492712607331,2.87402190240391,0,4363,4363.1
ABCC1,UCEC,3.60355746212841,4.26246862130311,2.93984173505162,5.12572735760605,4363,4363.1
ABCC1,HNSC,3.89690384109473,5.33184463471349,4.08219716258448,5.04483186182924,4363,4363.1
ABCC1,LIHC,3.14145275875156,0.969009012169586,1.41494841763397,4.98417056155309,4363,4363.1
ABCC1,CESC,3.32682272051871,4.07545056102778,2.87517226105449,5.49689281953815,4363,4363.1
ABCC1,GBM,2.45240845964837,2.10784972730536,2.0560819357771,5.10457932563675,4363,4363.1
ABCC1,LGG,2.24196214321186,1.81536000497913,2.0560819357771,5.28073363515639,4363,4363.1
ABCC1,LUAD,3.60000155215427,3.70708316388441,3.60040727540445,5.13333552097362,4363,4363.1
ABCC1,THCA,3.076561211991,3.6378259161743,3.77798457346024,4.8652764489648,4363,4363.1
ABCC1,BRCA,3.07995288010655,3.43110563491974,2.95185289497309,4.56683626020153,4363,4363.1
ABCC1,PRAD,3.68162535939112,4.37213625068236,3.61516331879964,4.59842417645808,4363,4363.1
ABCC1,LUSC,4.10675654802374,5.95641008315374,3.64962236632022,5.21655967694576,4363,4363.1
ABCC1,SKCM,3.26520630271746,3.15491901402078,3.0434522058416,4.22601187398682,4363,4363.1
ABCC1,CRC,3.4773959233729,3.98065361641071,2.85204913973192,4.92292400093666,4363,4363.1
ABCC1,STAD,4.10232517719254,3.51928131333068,3.68695094681119,4.84150632915826,4363,4363.1
ABCC1,ESCA,4.30627105223719,5.38206982888051,4.6032321496611,5.70567570821508,4363,4363.1
ABCC1,PAAD,3.22872470376907,3.88988560201189,3.4349650348241,4.98534109133857,4363,4363.1
ABCC1,KIRC,4.07590338873273,3.01809150789444,2.92680731717863,5.06235808746104,4363,4363.1
ABCC1,OV,3.42356219167332,3.42381851136612,2.87880633520469,5.11616849691544,4363,4363.1
ABCC1,BLCA,3.46399412565749,3.61881503836764,3.59866812378963,4.6397199434031,4363,4363.1
ABCC11,CESC,0.20442798186958,0.130179868821036,0,0.0893319847266144,85320,85320.1
ABCC11,PRAD,0.972085302329156,1.54549473099699,0.475412200233318,0.248964939026457,85320,85320.1
ABCC11,OV,0.136521143388798,0.258495115186279,0.0648201573495349,0.0617573317310138,85320,85320.1
ABCC11,LIHC,0.913743480267376,1.83832526238073,1.83822355533166,0.0974357789857011,85320,85320.1
ABCC11,LUAD,0.121388259059386,0.230293061591608,0.0376856973975986,0.113736191434306,85320,85320.1
ABCC11,SKCM,0.45668881718615,1.19983194683623,1.6882544071165,0.113505183198041,85320,85320.1
ABCC11,LGG,0.527992549493115,0.347522905777746,0.511785766078146,0.0443364194036401,85320,85320.1
ABCC11,UCEC,0.329842121452283,0.152451898394879,0.262131241066374,0.0521260952976892,85320,85320.1
ABCC11,PAAD,0.0799699781082838,0.335874498575133,0.069083443615248,0.110778803200695,85320,85320.1
ABCC11,LUSC,0.126384879340631,0.218803865190339,0.0496992764899375,0.090156900405949,85320,85320.1
ABCC11,STAD,0.19560124027437,0.202807228431985,0.165864859173458,0.0988469032090416,85320,85320.1
ABCC11,HNSC,0.160156133803943,0.188298069965111,0.091347181849931,0.123653876892999,85320,85320.1
ABCC11,THCA,0.615846672577707,0.774570525945259,0.0938766711114338,0.0347987837627401,85320,85320.1
ABCC11,BRCA,2.84987994082034,2.14875963176724,1.40011178203609,0.523990903953416,85320,85320.1
ABCC11,KIRP,0.0846554945287918,0.143285397190011,0.119546998367564,0,85320,85320.1
ABCC11,BLCA,0.114206922795878,0.25520049186776,0.125006912870764,0.0529205685596669,85320,85320.1
ABCC11,GBM,0.297702406586778,0.305228221825382,0.511785766078146,0.0376811428790404,85320,85320.1
ABCC11,CRC,0.0764006600033294,0.168667814086837,0.0957725663397908,0.0934753119804391,85320,85320.1
ABCC11,ESCA,0.138903462368114,0.239871326894701,0.188035289520523,0.103446080717718,85320,85320.1
ABCC11,KIRC,0.126392027512981,0.161007286760473,0.126067383671653,0.0416145300487145,85320,85320.1
ABCC2,KIRP,1.37942719541342,1.29643539319739,2.17199664628631,0,1244,1244.1
ABCC2,KIRC,2.73829158692665,2.03830469166769,1.82959167783352,2.6548454329688,1244,1244.1
ABCC2,UCEC,0.324522052151537,0.0825644544395132,0.151768076781305,0.595651835234195,1244,1244.1
ABCC2,SKCM,1.11110337256951,2.15021331794536,0.176580956825993,3.93294257009589,1244,1244.1
ABCC2,LUSC,0.307228455001554,1.0724910801389,0.144677705642685,1.29591107555744,1244,1244.1
ABCC2,HNSC,0.227000408965984,0.457472697581708,0.111047653460503,0.819843388833038,1244,1244.1
ABCC2,LUAD,0.345139513707212,1.45330988574662,0.138943728338889,1.66673125754664,1244,1244.1
ABCC2,CESC,0.242965240282548,0.166799840764556,0.119708868194583,0.595231752389143,1244,1244.1
ABCC2,ESCA,0.34800554948115,1.08018468652856,0.297308655851874,1.6024911854274,1244,1244.1
ABCC2,LIHC,3.48895090273095,5.60960440583662,5.59028660265365,4.68904560517428,1244,1244.1
ABCC2,THCA,0.0817576210326354,0.0763026489414084,0.119299821583162,0.522525179319259,1244,1244.1
ABCC2,GBM,0.111599151443578,0.130606293895536,0.0796710395229962,0.572739173837575,1244,1244.1
ABCC2,STAD,0.087392792180178,1.53781145377917,0.163581567578217,1.19965660924599,1244,1244.1
ABCC2,LGG,0.0941455674526629,0.162142503054175,0.0796710395229962,0.69093641876157,1244,1244.1
ABCC2,CRC,0.194821749214041,1.22278543047278,0.125522604195881,1.03887691377859,1244,1244.1
ABCC2,BRCA,0.355062830992296,0.247031116723065,0.255902457754424,1.46472332791046,1244,1244.1
ABCC2,PRAD,0.078408477850307,0.191595410338178,0.100307505853166,0.313652584154643,1244,1244.1
ABCC2,OV,0.0829548079416953,0.155979066804142,0.298168377664935,0.5403263035278,1244,1244.1
ABCC2,PAAD,0.282346084433153,0.246710284878925,0.140197125530733,0.744786230790138,1244,1244.1
ABCC2,BLCA,0.363693961944498,0.157429990340869,0.33373163305324,0.630356090897761,1244,1244.1
ABCC3,BRCA,3.2380770577749,1.71691335462437,2.6677847697105,4.31110641944802,8714,8714.1
ABCC3,BRCA,3.2380770577749,1.71691335462437,2.6677847697105,4.31110641944802,8714,8714.3
ABCC3,BRCA,3.2380770577749,1.71691335462437,2.6677847697105,4.31110641944802,8714,8714.2
ABCC3,BLCA,2.73622273621162,5.03985076681947,3.81846043447356,4.19719387835763,8714,8714.1
ABCC3,BLCA,2.73622273621162,5.03985076681947,3.81846043447356,4.19719387835763,8714,8714.3
ABCC3,BLCA,2.73622273621162,5.03985076681947,3.81846043447356,4.19719387835763,8714,8714.2
ABCC3,PAAD,5.44256377627575,5.89374556648787,5.29085567484921,5.37578898644031,8714,8714.1
ABCC3,PAAD,5.44256377627575,5.89374556648787,5.29085567484921,5.37578898644031,8714,8714.3
ABCC3,PAAD,5.44256377627575,5.89374556648787,5.29085567484921,5.37578898644031,8714,8714.2
ABCC3,LIHC,5.19433342943797,6.15299293488667,5.97707511737271,5.17011767414014,8714,8714.1
ABCC3,LIHC,5.19433342943797,6.15299293488667,5.97707511737271,5.17011767414014,8714,8714.3
ABCC3,LIHC,5.19433342943797,6.15299293488667,5.97707511737271,5.17011767414014,8714,8714.2
ABCC3,KIRC,6.09702709270758,4.30025367399591,2.81877343173315,5.57555412200529,8714,8714.1
ABCC3,KIRC,6.09702709270758,4.30025367399591,2.81877343173315,5.57555412200529,8714,8714.3
ABCC3,KIRC,6.09702709270758,4.30025367399591,2.81877343173315,5.57555412200529,8714,8714.2
ABCC3,CESC,2.45049349327111,3.71362900373178,1.8211545898295,5.5159200835221,8714,8714.1
ABCC3,CESC,2.45049349327111,3.71362900373178,1.8211545898295,5.5159200835221,8714,8714.3
ABCC3,CESC,2.45049349327111,3.71362900373178,1.8211545898295,5.5159200835221,8714,8714.2
ABCC3,PRAD,3.15462855708784,0.402136832170439,2.2426677976537,1.12721255491507,8714,8714.1
ABCC3,PRAD,3.15462855708784,0.402136832170439,2.2426677976537,1.12721255491507,8714,8714.3
ABCC3,PRAD,3.15462855708784,0.402136832170439,2.2426677976537,1.12721255491507,8714,8714.2
ABCC3,LUSC,3.18100700221336,3.23789220110002,3.35743461037215,4.70349086827681,8714,8714.1
ABCC3,LUSC,3.18100700221336,3.23789220110002,3.35743461037215,4.70349086827681,8714,8714.3
ABCC3,LUSC,3.18100700221336,3.23789220110002,3.35743461037215,4.70349086827681,8714,8714.2
ABCC3,OV,3.51464219668516,1.43093447433587,1.85119154844545,3.33777953974063,8714,8714.1
ABCC3,OV,3.51464219668516,1.43093447433587,1.85119154844545,3.33777953974063,8714,8714.3
ABCC3,OV,3.51464219668516,1.43093447433587,1.85119154844545,3.33777953974063,8714,8714.2
ABCC3,KIRP,4.64485073105029,5.71364588820211,2.8514173569533,0,8714,8714.1
ABCC3,KIRP,4.64485073105029,5.71364588820211,2.8514173569533,0,8714,8714.3
ABCC3,KIRP,4.64485073105029,5.71364588820211,2.8514173569533,0,8714,8714.2
ABCC3,UCEC,5.1049978900094,2.15844558896879,1.84004511015558,2.23320437289684,8714,8714.1
ABCC3,UCEC,5.1049978900094,2.15844558896879,1.84004511015558,2.23320437289684,8714,8714.3
ABCC3,UCEC,5.1049978900094,2.15844558896879,1.84004511015558,2.23320437289684,8714,8714.2
ABCC3,LUAD,5.6037443669159,5.1477332440444,3.25149165464078,5.33484462719529,8714,8714.1
ABCC3,LUAD,5.6037443669159,5.1477332440444,3.25149165464078,5.33484462719529,8714,8714.3
